,product_id,category,color,size,season,supplier,cost_price,list_price
42427,P042428,Dresses,Green,XL,Fall,supplierb,48.26,11.64
42428,P042429,Accessories,Black,L,Winter,supplierb,9.78,158.03
42429,P042430,Tops,White,M,Spring,supplierd,23.63,196.8
42430,P042431,Dresses,Green,XL,Spring,suppliera,40.51,129.14
42431,P042432,Shoes,Yellow,XS,Fall,suppliera,31.86,50.25
42432,P042433,Dresses,Red,M,Spring,supplierb,75.7,150.33
42433,P042434,Bottoms,Black,M,Fall,supplierb,49.59,59.68
42434,P042435,Accessories,White,L,Spring,supplierb,63.86,140.58
42435,P042436,Dresses,Yellow,XS,Spring,supplierb,58.2,116.73
42436,P042437,Dresses,Red,S,Summer,supplierb,11.6,132.73
42437,P042438,Tops,Black,M,Spring,supplierb,46.81,87.13
42438,P042439,Bottoms,Black,XL,Spring,suppliera,19.45,94.68
42439,P042440,Tops,White,XL,Winter,suppliera,16.22,172.27
42440,P042441,Accessories,White,S,Fall,supplierb,69.29,12.92
42441,P042442,Accessories,Blue,M,Spring,supplierc,18.74,41.16
42442,P042443,Bottoms,White,S,Spring,supplierb,10.06,97.26
42443,P042444,Tops,Red,XL,Summer,supplierd,6.3,196.15
42444,P042445,Bottoms,Green,XL,Summer,supplierb,30.61,30.19
42445,P042446,Tops,White,XS,Spring,supplierc,77.65,35.0
42446,P042447,Shoes,White,M,Spring,supplierc,77.45,22.3
42447,P042448,Bottoms,Green,L,Summer,supplierd,49.43,184.38
42448,P042449,Accessories,Green,XL,Winter,suppliera,19.66,113.59
42449,P042450,Tops,Yellow,L,Spring,suppliera,39.23,22.23
42450,P042451,Shoes,Black,XS,Fall,supplierd,52.65,109.1
42451,P042452,Accessories,Black,M,Spring,suppliera,54.23,28.9
42452,P042453,Tops,Green,S,Spring,supplierb,56.31,67.67
42453,P042454,Shoes,Green,M,Summer,supplierb,71.37,97.18
42454,P042455,Accessories,Green,XL,Spring,supplierd,5.44,35.27
42455,P042456,Accessories,Red,L,Winter,supplierd,58.36,119.88
42456,P042457,Shoes,Yellow,L,Fall,supplierb,68.71,162.03
42457,P042458,Accessories,Blue,S,Fall,supplierc,67.87,87.62
42458,P042459,Tops,Red,L,Summer,supplierc,72.69,132.22
42459,P042460,Tops,Blue,M,Summer,supplierd,5.21,120.58
42460,P042461,Accessories,Black,M,Spring,suppliera,32.04,94.55
42461,P042462,Dresses,Green,M,Spring,suppliera,17.63,26.66
42462,P042463,Shoes,Red,M,Fall,suppliera,46.5,188.23
42463,P042464,Dresses,Yellow,S,Fall,supplierb,41.37,38.52
42464,P042465,Tops,Green,L,Spring,supplierc,21.37,89.07
42465,P042466,Accessories,Yellow,S,Fall,supplierd,55.6,17.42
42466,P042467,Bottoms,Yellow,L,Summer,supplierc,38.76,101.3
42467,P042468,Bottoms,Green,XL,Fall,suppliera,74.07,115.76
42468,P042469,Dresses,Green,M,Summer,supplierd,13.89,70.15
42469,P042470,Dresses,Unknown,S,Spring,supplierb,67.31,92.76
42470,P042471,Dresses,Green,M,Fall,suppliera,10.58,79.27
42471,P042472,Tops,Black,L,Winter,supplierd,66.06,159.27
42472,P042473,Tops,Blue,L,Summer,supplierb,21.21,94.55
42473,P042474,Accessories,Yellow,M,Spring,supplierc,27.99,177.04
42474,P042475,Tops,White,XL,Winter,supplierd,19.68,149.43
42475,P042476,Accessories,Black,S,Winter,supplierb,35.96,192.77
42476,P042477,Accessories,Blue,XL,Summer,suppliera,28.15,88.78
42477,P042478,Dresses,White,L,Spring,suppliera,39.67,76.17
42478,P042479,Bottoms,Green,XL,Fall,suppliera,39.64,117.5
42479,P042480,Dresses,Black,S,Fall,supplierc,36.0,121.62
42480,P042481,Tops,Unknown,XS,Summer,supplierc,50.83,55.06
42481,P042482,Shoes,Yellow,XS,Fall,supplierd,52.88,65.6
42482,P042483,Tops,White,XS,Winter,supplierd,34.52,173.9
42483,P042484,Bottoms,White,M,Spring,supplierd,51.84,54.04
42484,P042485,Tops,White,L,Fall,supplierb,60.21,183.1
42485,P042486,Bottoms,Green,M,Spring,supplierb,9.27,192.6
42486,P042487,Shoes,Blue,XS,Fall,supplierd,71.97,141.43
42487,P042488,Shoes,Blue,S,Winter,supplierb,71.31,158.68
42488,P042489,Accessories,Black,L,Winter,suppliera,14.73,157.91
42489,P042490,Tops,Green,M,Fall,supplierb,70.5,171.78
42490,P042491,Accessories,Blue,XL,Fall,suppliera,11.8,127.43
42491,P042492,Dresses,Black,XL,Winter,supplierb,7.56,192.21
42492,P042493,Dresses,Blue,S,Winter,supplierb,61.27,97.59
42493,P042494,Dresses,Red,M,Fall,supplierd,27.84,73.95
42494,P042495,Dresses,Green,L,Summer,supplierb,13.43,76.48
42495,P042496,Dresses,Red,XS,Winter,supplierb,17.01,101.2
42496,P042497,Tops,Blue,XS,Summer,supplierc,52.18,189.34
42497,P042498,Accessories,Blue,L,Summer,suppliera,69.2,66.75
42498,P042499,Accessories,Red,S,Winter,supplierb,48.86,154.92
42499,P042500,Bottoms,Green,XL,Spring,supplierd,33.39,85.31
42500,P042501,Dresses,Black,S,Spring,supplierb,39.68,105.66
42501,P042502,Shoes,White,S,Summer,supplierd,63.33,37.03
42502,P042503,Bottoms,Yellow,L,Summer,supplierd,5.81,187.8
42503,P042504,Bottoms,Red,M,Summer,suppliera,65.46,197.83
42504,P042505,Tops,Yellow,M,Fall,supplierb,24.84,46.95
42505,P042506,Bottoms,Green,XS,Summer,supplierc,76.9,12.37
42506,P042507,Shoes,Green,XL,Summer,supplierd,29.47,127.93
42507,P042508,Accessories,Yellow,XL,Winter,suppliera,18.65,178.27
42508,P042509,Bottoms,White,XS,Summer,supplierc,77.9,108.62
42509,P042510,Tops,Black,XL,Summer,supplierc,16.44,154.85
42510,P042511,Dresses,Black,XL,Winter,supplierd,76.46,27.73
42511,P042512,Shoes,Blue,M,Winter,suppliera,7.04,137.5
42512,P042513,Dresses,Blue,XL,Spring,suppliera,56.64,31.76
42513,P042514,Bottoms,Yellow,XS,Spring,supplierd,58.98,67.1
42514,P042515,Accessories,Red,L,Spring,supplierd,29.34,120.24
42515,P042516,Tops,Yellow,S,Fall,supplierc,10.61,38.91
42516,P042517,Shoes,Black,S,Spring,suppliera,16.13,175.74
42517,P042518,Accessories,Red,XS,Spring,suppliera,73.34,189.93
42518,P042519,Shoes,Blue,L,Summer,suppliera,9.59,77.13
42519,P042520,Tops,Red,S,Fall,supplierd,75.01,118.95
42520,P042521,Tops,White,XS,Summer,supplierd,44.91,113.01
42521,P042522,Bottoms,Yellow,L,Fall,supplierb,74.46,65.83
42522,P042523,Shoes,Red,S,Summer,supplierb,16.88,140.58
42523,P042524,Bottoms,Blue,XS,Spring,supplierd,41.38,59.37
42524,P042525,Shoes,Blue,XS,Winter,supplierc,47.83,181.04
42525,P042526,Shoes,White,XL,Winter,supplierd,33.37,122.65
42526,P042527,Dresses,White,S,Fall,supplierc,71.44,116.72
42527,P042528,Bottoms,Black,M,Spring,supplierb,22.68,152.72
42528,P042529,Shoes,White,M,Summer,supplierc,72.99,56.45
42529,P042530,Shoes,White,XS,Summer,supplierd,32.78,156.01
42530,P042531,Tops,Black,L,Spring,supplierd,75.56,148.78
42531,P042532,Dresses,White,L,Fall,supplierc,17.65,43.62
42532,P042533,Tops,Green,XS,Winter,suppliera,20.36,120.55
42533,P042534,Bottoms,Green,XL,Summer,suppliera,28.39,13.31
42534,P042535,Bottoms,Green,XS,Spring,suppliera,67.24,85.79
42535,P042536,Shoes,White,M,Spring,supplierc,25.18,137.78
42536,P042537,Accessories,Blue,XL,Summer,supplierd,30.25,171.57
42537,P042538,Tops,Blue,L,Spring,supplierc,8.65,190.31
42538,P042539,Bottoms,Black,M,Winter,supplierc,19.29,167.96
42539,P042540,Shoes,Blue,L,Winter,supplierc,67.16,149.01
42540,P042541,Shoes,Blue,L,Summer,supplierd,51.96,174.5
42541,P042542,Tops,Black,M,Spring,suppliera,27.39,130.46
42542,P042543,Shoes,Green,M,Spring,suppliera,40.53,68.28
42543,P042544,Dresses,Black,L,Winter,suppliera,47.7,60.25
42544,P042545,Accessories,Blue,S,Spring,supplierc,14.84,28.85
42545,P042546,Tops,Blue,XL,Spring,suppliera,21.91,50.44
42546,P042547,Tops,Black,S,Winter,suppliera,47.79,197.9
42547,P042548,Tops,White,S,Summer,suppliera,52.56,71.1
42548,P042549,Shoes,Blue,S,Fall,supplierb,40.36,140.83
42549,P042550,Shoes,Blue,L,Summer,supplierc,77.77,91.08
42550,P042551,Tops,Black,S,Winter,supplierb,38.17,85.89
42551,P042552,Tops,Yellow,L,Summer,supplierd,67.5,181.7
42552,P042553,Dresses,Blue,XL,Spring,suppliera,49.37,47.85
42553,P042554,Bottoms,Yellow,XS,Winter,supplierd,79.71,80.76
42554,P042555,Dresses,White,L,Winter,supplierc,25.18,107.83
42555,P042556,Tops,White,L,Fall,suppliera,49.13,81.99
42556,P042557,Shoes,Black,S,Winter,suppliera,59.85,64.76
42557,P042558,Shoes,Red,S,Spring,supplierb,50.64,52.94
42558,P042559,Tops,Green,M,Summer,supplierd,9.61,69.96
42559,P042560,Bottoms,White,L,Summer,supplierd,71.88,187.02
42560,P042561,Accessories,White,L,Summer,supplierd,31.29,19.62
42561,P042562,Accessories,Green,L,Fall,supplierd,47.31,179.24
42562,P042563,Dresses,Black,XS,Winter,supplierb,12.03,60.63
42563,P042564,Bottoms,Blue,M,Winter,supplierc,6.42,56.23
42564,P042565,Accessories,Black,S,Spring,supplierb,63.33,54.73
42565,P042566,Bottoms,Red,M,Winter,supplierb,29.84,177.79
42566,P042567,Shoes,Yellow,XS,Winter,supplierb,28.98,189.37
42567,P042568,Shoes,Red,XS,Fall,supplierc,24.42,177.11
42568,P042569,Bottoms,Green,S,Spring,suppliera,44.0,72.79
42569,P042570,Tops,Yellow,L,Summer,supplierc,35.6,154.92
42570,P042571,Unknown,Red,L,Spring,supplierb,27.13,37.88
42571,P042572,Accessories,Red,S,Summer,supplierb,46.36,188.4
42572,P042573,Shoes,Green,S,Spring,suppliera,62.68,79.43
42573,P042574,Dresses,Green,S,Spring,suppliera,67.79,22.8
42574,P042575,Accessories,Green,L,Fall,supplierb,73.39,71.32
42575,P042576,Shoes,Green,XL,Fall,suppliera,70.49,108.46
42576,P042577,Shoes,Green,S,Fall,supplierb,39.58,161.51
42577,P042578,Bottoms,White,XS,Winter,supplierc,48.02,14.33
42578,P042579,Bottoms,Yellow,L,Fall,suppliera,34.01,15.23
42579,P042580,Bottoms,Yellow,M,Summer,supplierd,75.63,37.97
42580,P042581,Dresses,Blue,S,Summer,supplierc,60.79,81.75
42581,P042582,Accessories,Green,S,Fall,supplierd,40.04,179.34
42582,P042583,Dresses,Blue,M,Fall,supplierd,43.69,179.71
42583,P042584,Dresses,Red,M,Fall,supplierd,46.9,11.49
42584,P042585,Bottoms,White,XS,Winter,suppliera,38.41,182.1
42585,P042586,Shoes,Green,L,Fall,suppliera,57.61,110.5
42586,P042587,Unknown,Yellow,L,Winter,suppliera,9.35,27.84
42587,P042588,Shoes,White,L,Summer,supplierb,52.23,118.92
42588,P042589,Shoes,Unknown,XS,Winter,supplierb,28.85,119.19
42589,P042590,Shoes,Blue,XS,Spring,suppliera,26.73,198.06
42590,P042591,Shoes,Yellow,XL,Summer,supplierd,52.44,41.56
42591,P042592,Dresses,Yellow,S,Summer,supplierc,75.61,166.25
42592,P042593,Bottoms,Yellow,M,Winter,supplierb,41.62,90.78
42593,P042594,Bottoms,Green,M,Fall,supplierc,69.14,59.77
42594,P042595,Shoes,Blue,M,Winter,supplierc,78.39,126.6
42595,P042596,Tops,Blue,XS,Spring,suppliera,38.23,127.1
42596,P042597,Accessories,Black,S,Winter,suppliera,30.39,12.83
42597,P042598,Shoes,Blue,XS,Summer,suppliera,74.49,19.53
42598,P042599,Shoes,Red,XL,Winter,supplierd,66.27,184.42
42599,P042600,Tops,Blue,M,Winter,supplierc,30.73,155.52
42600,P042601,Dresses,Black,L,Winter,supplierc,64.25,117.96
42601,P042602,Shoes,Black,S,Fall,supplierb,5.93,153.25
42602,P042603,Tops,Yellow,XL,Winter,supplierd,9.2,26.38
42603,P042604,Dresses,Green,L,Summer,suppliera,11.98,131.82
42604,P042605,Dresses,Red,L,Spring,supplierd,64.55,89.79
42605,P042606,Shoes,Blue,S,Summer,supplierd,65.0,99.9
42606,P042607,Dresses,Yellow,M,Fall,suppliera,37.65,165.3
42607,P042608,Shoes,Black,S,Fall,supplierc,74.77,174.43
42608,P042609,Shoes,Black,L,Spring,supplierd,27.19,145.91
42609,P042610,Bottoms,Blue,L,Fall,supplierc,21.84,46.31
42610,P042611,Accessories,Blue,S,Spring,supplierc,25.53,76.92
42611,P042612,Accessories,Green,M,Spring,suppliera,30.36,195.03
42612,P042613,Bottoms,Green,L,Fall,supplierd,53.1,101.88
42613,P042614,Shoes,Red,S,Fall,supplierc,38.16,131.55
42614,P042615,Tops,Green,L,Summer,supplierc,42.89,149.65
42615,P042616,Dresses,Green,XS,Summer,supplierd,20.03,69.13
42616,P042617,Bottoms,White,XS,Summer,supplierb,78.16,69.58
42617,P042618,Bottoms,Blue,M,Summer,suppliera,72.59,81.73
42618,P042619,Bottoms,Green,S,Winter,supplierd,73.46,34.12
42619,P042620,Bottoms,White,L,Spring,suppliera,47.2,160.65
42620,P042621,Unknown,Unknown,S,Fall,supplierc,66.1,139.78
42621,P042622,Shoes,Yellow,L,Spring,suppliera,6.23,141.64
42622,P042623,Bottoms,Green,XL,Spring,supplierd,47.83,111.08
42623,P042624,Bottoms,Black,XS,Fall,suppliera,40.15,101.98
42624,P042625,Bottoms,Green,S,Summer,supplierd,60.84,149.95
42625,P042626,Tops,Green,M,Summer,supplierb,68.75,106.2
42626,P042627,Tops,Blue,M,Spring,suppliera,64.61,92.85
42627,P042628,Dresses,Black,L,Spring,supplierb,12.73,16.31
42628,P042629,Shoes,Yellow,XS,Summer,suppliera,45.2,137.08
42629,P042630,Bottoms,Red,XL,Summer,supplierd,12.72,70.17
42630,P042631,Dresses,Green,L,Spring,supplierc,33.4,69.98
42631,P042632,Dresses,Green,XS,Winter,supplierc,37.01,171.89
42632,P042633,Shoes,Blue,M,Spring,supplierd,33.06,189.45
42633,P042634,Tops,Red,S,Fall,supplierd,49.81,58.08
42634,P042635,Unknown,White,M,Spring,supplierb,32.16,114.01
42635,P042636,Dresses,Black,XL,Winter,supplierb,7.98,168.08
42636,P042637,Shoes,Red,L,Summer,supplierb,74.13,91.52
42637,P042638,Tops,Yellow,M,Winter,suppliera,59.94,110.24
42638,P042639,Dresses,Green,S,Winter,supplierd,27.77,116.7
42639,P042640,Shoes,White,M,Summer,supplierc,62.62,53.24
42640,P042641,Bottoms,Blue,XL,Winter,supplierb,40.35,84.84
42641,P042642,Bottoms,Green,XS,Fall,supplierd,50.2,17.15
42642,P042643,Shoes,Blue,S,Winter,supplierd,34.61,148.77
42643,P042644,Shoes,Black,L,Fall,supplierb,23.2,184.68
42644,P042645,Tops,Blue,L,Summer,supplierb,33.62,40.69
42645,P042646,Dresses,Red,M,Fall,supplierb,37.71,189.53
42646,P042647,Shoes,Red,XS,Spring,supplierc,6.53,48.8
42647,P042648,Dresses,Black,M,Winter,supplierb,12.41,138.77
42648,P042649,Bottoms,Unknown,L,Winter,supplierb,25.64,127.37
42649,P042650,Dresses,Black,S,Fall,supplierd,30.72,45.49
42650,P042651,Accessories,Red,M,Winter,supplierb,10.57,12.43
42651,P042652,Tops,Green,XL,Spring,supplierb,49.78,107.73
42652,P042653,Tops,Red,XL,Winter,suppliera,11.42,46.3
42653,P042654,Dresses,Yellow,XS,Summer,suppliera,22.81,172.85
42654,P042655,Unknown,Blue,XS,Summer,supplierd,36.77,169.93
42655,P042656,Dresses,Black,XS,Winter,supplierb,73.38,29.89
42656,P042657,Dresses,White,XL,Fall,suppliera,17.54,28.16
42657,P042658,Bottoms,Red,S,Fall,suppliera,16.26,28.75
42658,P042659,Dresses,White,S,Fall,supplierd,21.49,194.47
42659,P042660,Tops,Green,L,Summer,suppliera,17.61,17.39
42660,P042661,Accessories,Red,S,Winter,supplierd,40.5,127.31
42661,P042662,Shoes,Green,XL,Summer,supplierc,11.75,79.33
42662,P042663,Tops,Unknown,XS,Summer,suppliera,48.88,166.72
42663,P042664,Accessories,Red,L,Winter,suppliera,62.56,184.82
42664,P042665,Tops,Red,XL,Spring,supplierc,71.81,87.48
42665,P042666,Accessories,Green,XS,Spring,supplierb,11.62,174.43
42666,P042667,Tops,Yellow,XL,Fall,supplierd,19.92,70.93
42667,P042668,Shoes,Yellow,XL,Summer,suppliera,63.74,14.19
42668,P042669,Bottoms,Black,XL,Summer,suppliera,73.11,115.55
42669,P042670,Bottoms,Red,L,Winter,suppliera,28.73,45.46
42670,P042671,Shoes,Yellow,XL,Fall,supplierd,50.48,24.6
42671,P042672,Tops,Green,XL,Winter,supplierd,56.51,123.71
42672,P042673,Accessories,Blue,M,Spring,supplierb,44.57,93.25
42673,P042674,Dresses,White,M,Summer,suppliera,42.45,170.11
42674,P042675,Tops,Blue,XS,Spring,supplierd,37.3,19.52
42675,P042676,Shoes,Red,XL,Winter,supplierd,9.27,59.48
42676,P042677,Bottoms,Red,XL,Summer,supplierb,69.89,44.77
42677,P042678,Bottoms,Red,XL,Summer,suppliera,49.04,40.78
42678,P042679,Tops,Red,XL,Winter,supplierb,17.82,195.76
42679,P042680,Accessories,Yellow,XL,Fall,suppliera,63.01,197.59
42680,P042681,Shoes,Blue,M,Spring,supplierd,31.22,78.19
42681,P042682,Shoes,Black,XS,Winter,supplierb,65.68,57.62
42682,P042683,Accessories,Yellow,XS,Fall,suppliera,56.12,153.57
42683,P042684,Accessories,Yellow,M,Summer,supplierb,25.77,48.29
42684,P042685,Tops,Green,M,Spring,suppliera,48.46,102.12
42685,P042686,Tops,Green,M,Summer,suppliera,56.5,60.62
42686,P042687,Bottoms,Green,XL,Fall,supplierb,37.97,112.29
42687,P042688,Bottoms,White,XL,Winter,supplierd,21.51,160.39
42688,P042689,Accessories,Red,S,Fall,suppliera,30.85,119.98
42689,P042690,Dresses,Yellow,M,Fall,suppliera,32.51,196.01
42690,P042691,Dresses,Blue,L,Spring,supplierb,26.62,56.11
42691,P042692,Dresses,Blue,L,Spring,supplierd,79.89,50.91
42692,P042693,Shoes,Blue,XL,Summer,supplierd,21.1,193.29
42693,P042694,Tops,Black,XS,Summer,supplierc,59.86,162.92
42694,P042695,Accessories,Red,L,Fall,supplierc,65.9,132.14
42695,P042696,Bottoms,Green,S,Fall,supplierb,17.64,60.61
42696,P042697,Dresses,Green,S,Spring,supplierb,30.93,84.58
42697,P042698,Bottoms,Red,XS,Fall,supplierb,8.27,109.31
42698,P042699,Tops,Yellow,XL,Fall,suppliera,77.05,47.7
42699,P042700,Accessories,Green,XS,Fall,supplierd,68.61,163.68
42700,P042701,Dresses,Yellow,L,Winter,supplierd,30.16,75.42
42701,P042702,Dresses,Green,S,Winter,supplierd,25.38,143.83
42702,P042703,Accessories,Red,XL,Spring,supplierc,51.64,155.34
42703,P042704,Bottoms,Blue,S,Spring,suppliera,56.75,75.67
42704,P042705,Tops,Yellow,XS,Winter,suppliera,14.77,41.18
42705,P042706,Tops,White,M,Spring,supplierc,8.97,131.41
42706,P042707,Tops,Yellow,S,Spring,suppliera,22.8,100.71
42707,P042708,Bottoms,Yellow,L,Winter,supplierd,14.03,142.33
42708,P042709,Bottoms,Yellow,XL,Winter,supplierc,39.34,114.17
42709,P042710,Dresses,Red,XS,Summer,suppliera,43.88,191.95
42710,P042711,Bottoms,Green,S,Spring,supplierb,50.52,42.33
42711,P042712,Shoes,Green,S,Spring,supplierb,73.75,134.2
42712,P042713,Accessories,White,S,Fall,supplierd,29.56,47.58
42713,P042714,Bottoms,White,M,Winter,supplierb,30.67,24.79
42714,P042715,Tops,Yellow,L,Winter,supplierc,9.45,29.25
42715,P042716,Bottoms,White,S,Spring,suppliera,36.0,137.59
42716,P042717,Dresses,Red,XS,Spring,supplierb,28.79,35.81
42717,P042718,Accessories,Blue,XL,Fall,supplierb,68.2,19.12
42718,P042719,Accessories,White,L,Winter,supplierd,71.08,168.34
42719,P042720,Tops,Yellow,M,Fall,suppliera,60.91,197.93
42720,P042721,Accessories,Black,XL,Winter,supplierd,26.24,190.49
42721,P042722,Shoes,Yellow,M,Fall,supplierb,14.26,156.17
42722,P042723,Accessories,Blue,L,Summer,supplierb,48.32,117.59
42723,P042724,Tops,White,S,Winter,supplierd,75.06,57.25
42724,P042725,Accessories,Green,L,Fall,supplierc,15.78,16.51
42725,P042726,Bottoms,Red,XL,Fall,suppliera,71.57,104.4
42726,P042727,Dresses,Green,XS,Summer,suppliera,54.65,52.8
42727,P042728,Bottoms,Green,S,Winter,supplierd,31.94,70.57
42728,P042729,Shoes,Red,S,Winter,supplierc,76.56,142.74
42729,P042730,Shoes,Blue,L,Fall,supplierd,12.69,88.59
42730,P042731,Dresses,Green,XL,Fall,supplierb,20.78,122.66
42731,P042732,Dresses,Blue,L,Spring,supplierb,42.92,40.07
42732,P042733,Dresses,Red,XS,Winter,suppliera,59.34,136.23
42733,P042734,Dresses,White,XL,Fall,supplierb,60.84,123.83
42734,P042735,Accessories,Green,L,Fall,suppliera,22.21,95.54
42735,P042736,Bottoms,Green,XS,Summer,suppliera,50.06,15.25
42736,P042737,Shoes,Red,XS,Spring,supplierc,56.59,100.98
42737,P042738,Accessories,Red,L,Spring,suppliera,19.97,128.28
42738,P042739,Dresses,White,M,Summer,supplierb,45.23,173.6
42739,P042740,Tops,Red,XL,Spring,supplierb,24.41,185.59
42740,P042741,Tops,Black,XS,Summer,supplierc,51.71,45.23
42741,P042742,Bottoms,Black,S,Spring,supplierc,26.25,147.75
42742,P042743,Shoes,Yellow,XS,Winter,supplierc,55.93,130.73
42743,P042744,Shoes,Yellow,L,Winter,suppliera,72.89,138.48
42744,P042745,Bottoms,Red,L,Spring,supplierc,45.98,13.88
42745,P042746,Dresses,White,M,Winter,supplierb,25.81,19.98
42746,P042747,Dresses,Black,S,Fall,supplierd,40.01,178.0
42747,P042748,Shoes,Green,XL,Winter,suppliera,52.33,184.93
42748,P042749,Shoes,White,M,Fall,supplierd,32.88,104.67
42749,P042750,Shoes,Red,XS,Summer,supplierd,34.81,117.65
42750,P042751,Dresses,Black,XL,Summer,supplierc,67.72,105.28
42751,P042752,Tops,White,XL,Fall,supplierc,59.78,89.98
42752,P042753,Bottoms,Yellow,XS,Summer,suppliera,73.51,13.55
42753,P042754,Bottoms,Unknown,S,Fall,supplierb,6.94,107.51
42754,P042755,Accessories,Red,M,Summer,supplierd,39.03,144.17
42755,P042756,Accessories,Blue,S,Fall,suppliera,61.3,80.49
42756,P042757,Unknown,Black,XS,Spring,supplierd,18.49,162.88
42757,P042758,Shoes,Green,XL,Fall,supplierb,17.33,10.95
42758,P042759,Tops,White,M,Winter,supplierd,58.45,154.38
42759,P042760,Accessories,Black,XS,Fall,supplierb,53.66,196.52
42760,P042761,Accessories,Yellow,S,Spring,suppliera,48.24,78.63
42761,P042762,Bottoms,Black,XS,Fall,supplierd,78.29,107.13
42762,P042763,Tops,Red,XS,Spring,suppliera,41.97,178.99
42763,P042764,Dresses,Green,M,Spring,supplierc,6.24,151.66
42764,P042765,Accessories,Black,XL,Summer,supplierd,70.51,168.83
42765,P042766,Bottoms,Black,XL,Summer,supplierb,44.48,124.4
42766,P042767,Shoes,Green,L,Summer,supplierc,36.71,11.12
42767,P042768,Tops,White,L,Spring,suppliera,61.47,160.83
42768,P042769,Accessories,Red,XL,Winter,suppliera,65.4,157.94
42769,P042770,Dresses,Black,XL,Summer,suppliera,42.04,157.14
42770,P042771,Accessories,Yellow,XS,Fall,supplierd,68.3,23.25
42771,P042772,Dresses,Green,L,Spring,supplierd,78.09,10.99
42772,P042773,Tops,Blue,L,Fall,supplierd,49.11,192.21
42773,P042774,Dresses,Yellow,M,Fall,suppliera,17.05,53.55
42774,P042775,Dresses,Yellow,L,Spring,suppliera,51.18,37.63
42775,P042776,Bottoms,White,XL,Summer,supplierb,6.91,76.36
42776,P042777,Tops,Red,XS,Spring,supplierd,33.4,150.94
42777,P042778,Accessories,Blue,L,Summer,supplierb,15.85,166.66
42778,P042779,Shoes,White,M,Spring,suppliera,49.68,166.07
42779,P042780,Tops,Black,M,Summer,supplierb,13.02,100.22
42780,P042781,Tops,Red,M,Winter,supplierd,19.06,41.04
42781,P042782,Shoes,White,S,Spring,supplierd,46.97,191.2
42782,P042783,Accessories,White,XS,Winter,supplierc,30.29,112.31
42783,P042784,Bottoms,Yellow,M,Winter,supplierc,7.1,90.33
42784,P042785,Accessories,White,XL,Summer,supplierc,54.59,185.26
42785,P042786,Shoes,White,XL,Summer,supplierd,71.13,28.55
42786,P042787,Accessories,Blue,XL,Summer,suppliera,25.33,20.7
42787,P042788,Tops,Red,L,Fall,supplierc,13.48,192.94
42788,P042789,Bottoms,Black,XL,Winter,supplierd,32.18,156.56
42789,P042790,Dresses,Red,XS,Spring,supplierb,70.76,42.66
42790,P042791,Accessories,Yellow,XL,Spring,suppliera,61.95,68.77
42791,P042792,Dresses,Blue,L,Summer,supplierb,54.87,92.99
42792,P042793,Bottoms,Red,XL,Spring,supplierd,27.08,77.96
42793,P042794,Dresses,Blue,S,Fall,supplierd,55.02,67.69
42794,P042795,Accessories,Blue,XS,Winter,suppliera,5.68,153.89
42795,P042796,Shoes,Blue,M,Spring,supplierd,27.06,56.6
42796,P042797,Tops,Blue,XL,Spring,supplierd,62.85,95.12
42797,P042798,Tops,White,L,Summer,supplierd,31.36,137.36
42798,P042799,Dresses,Red,XS,Summer,supplierc,9.13,98.93
42799,P042800,Tops,Green,XL,Summer,supplierd,34.3,87.7
42800,P042801,Tops,Blue,S,Fall,supplierc,6.58,80.25
42801,P042802,Shoes,Blue,M,Winter,supplierb,25.19,168.32
42802,P042803,Dresses,Red,L,Spring,supplierd,70.38,151.49
42803,P042804,Shoes,White,XL,Winter,supplierd,79.69,13.35
42804,P042805,Shoes,Black,XL,Spring,supplierc,69.78,134.86
42805,P042806,Bottoms,Blue,S,Summer,supplierb,68.76,84.18
42806,P042807,Dresses,White,L,Fall,supplierc,66.28,168.69
42807,P042808,Shoes,Yellow,XS,Fall,suppliera,34.11,47.93
42808,P042809,Accessories,White,L,Fall,supplierd,43.09,107.4
42809,P042810,Tops,Green,M,Spring,supplierb,79.45,173.02
42810,P042811,Dresses,Blue,S,Summer,supplierd,54.36,38.06
42811,P042812,Bottoms,White,M,Spring,supplierc,22.82,145.49
42812,P042813,Shoes,Green,XL,Summer,suppliera,70.27,170.5
42813,P042814,Accessories,White,S,Fall,suppliera,34.06,174.55
42814,P042815,Tops,Yellow,L,Summer,supplierd,36.69,18.4
42815,P042816,Tops,Yellow,S,Fall,supplierb,76.62,51.72
42816,P042817,Accessories,Green,XS,Winter,supplierc,40.7,54.69
42817,P042818,Dresses,Yellow,L,Spring,supplierc,70.07,154.3
42818,P042819,Tops,Green,L,Summer,supplierd,70.35,138.45
42819,P042820,Tops,Yellow,M,Summer,supplierc,21.75,12.47
42820,P042821,Tops,Green,XS,Spring,supplierc,72.45,103.67
42821,P042822,Shoes,White,XS,Summer,supplierb,67.72,97.63
42822,P042823,Shoes,Black,XS,Spring,supplierc,47.55,17.33
42823,P042824,Tops,Red,M,Summer,supplierd,49.91,191.81
42824,P042825,Bottoms,Green,S,Spring,suppliera,58.14,161.18
42825,P042826,Tops,Yellow,XL,Winter,supplierb,68.11,98.4
42826,P042827,Dresses,Blue,S,Winter,supplierc,37.78,130.73
42827,P042828,Bottoms,Red,S,Winter,supplierc,6.49,79.38
42828,P042829,Dresses,Black,L,Summer,supplierb,56.62,26.15
