,customer_id,age,gender,city
18489,C018490,58,Male,Braga
18490,C018491,22,Male,Braga
18491,C018492,67,Other,Faro
18492,C018493,48,Female,Braga
18493,C018494,16,Male,Coimbra
18494,C018495,59,Male,Braga
18495,C018496,35,Female,Coimbra
18496,C018497,34,Female,Porto
18497,C018498,17,Male,Braga
18498,C018499,24,Male,Braga
18499,C018500,42,Female,Faro
18500,C018501,23,Male,Faro
18501,C018502,16,Female,Lisbon
18502,C018503,48,Male,Porto
18503,C018504,22,Unknown,Porto
18504,C018505,43,Other,Porto
18505,C018506,22,Male,Porto
18506,C018507,65,Other,Braga
18507,C018508,67,Other,Lisbon
18508,C018509,33,Other,Coimbra
18509,C018510,54,Other,Porto
18510,C018511,18,Other,Lisbon
18511,C018512,22,Female,Faro
18512,C018513,55,Other,Porto
18513,C018514,68,Other,Coimbra
18514,C018515,68,Male,Braga
18515,C018516,40,Female,Faro
18516,C018517,51,Male,Braga
18517,C018518,49,Other,Coimbra
18518,C018519,64,Male,Faro
18519,C018520,27,Female,Lisbon
18520,C018521,49,Other,Porto
18521,C018522,67,Other,Faro
18522,C018523,58,Female,Faro
18523,C018524,45,Other,Porto
18524,C018525,30,Male,Porto
18525,C018526,17,Female,Faro
18526,C018527,33,Female,Lisbon
18527,C018528,42,Female,Lisbon
18528,C018529,50,Other,Lisbon
18529,C018530,52,Female,Porto
18530,C018531,31,Female,Coimbra
18531,C018532,53,Male,Braga
18532,C018533,64,Female,Braga
18533,C018534,34,Male,Lisbon
18534,C018535,38,Male,Coimbra
18535,C018536,52,Male,Lisbon
18536,C018537,54,Male,Braga
18537,C018538,38,Male,Lisbon
18538,C018539,64,Other,Coimbra
18539,C018540,20,Male,Lisbon
18540,C018541,57,Other,Faro
18541,C018542,41,Other,Lisbon
18542,C018543,55,Male,Coimbra
18543,C018544,44,Other,Braga
18544,C018545,41,Male,Coimbra
18545,C018546,67,Female,Braga
18546,C018547,25,Other,Coimbra
18547,C018548,22,Unknown,Faro
18548,C018549,21,Male,Lisbon
18549,C018550,25,Female,Coimbra
18550,C018551,25,Other,Porto
18551,C018552,59,Male,Braga
18552,C018553,58,Female,Faro
18553,C018554,64,Other,Coimbra
18554,C018555,31,Male,Coimbra
18555,C018556,30,Female,Faro
18556,C018557,37,Female,Porto
18557,C018558,35,Other,Coimbra
18558,C018559,59,Male,Braga
18559,C018560,16,Male,Porto
18560,C018561,23,Female,Faro
18561,C018562,61,Other,Coimbra
18562,C018563,49,Male,Porto
18563,C018564,52,Female,Coimbra
18564,C018565,64,Male,Lisbon
18565,C018566,37,Female,Braga
18566,C018567,33,Female,Coimbra
18567,C018568,49,Male,Porto
18568,C018569,51,Female,Porto
18569,C018570,43,Female,Faro
18570,C018571,38,Unknown,Porto
18571,C018572,30,Male,Porto
18572,C018573,63,Male,Faro
18573,C018574,33,Male,Coimbra
18574,C018575,30,Other,Porto
18575,C018576,29,Other,Porto
18576,C018577,41,Male,Braga
18577,C018578,25,Male,Faro
18578,C018579,32,Female,Faro
18579,C018580,31,Female,Coimbra
18580,C018581,39,Other,Porto
18581,C018582,23,Other,Lisbon
18582,C018583,30,Other,Lisbon
18583,C018584,37,Female,Coimbra
18584,C018585,53,Other,Braga
18585,C018586,17,Male,Faro
18586,C018587,46,Male,Braga
18587,C018588,48,Female,Braga
18588,C018589,45,Male,Braga
18589,C018590,60,Male,Lisbon
18590,C018591,36,Female,Coimbra
18591,C018592,42,Female,Lisbon
18592,C018593,43,Other,Coimbra
18593,C018594,61,Female,Faro
18594,C018595,26,Female,Braga
18595,C018596,33,Female,Porto
18596,C018597,40,Female,Braga
18597,C018598,66,Male,Coimbra
18598,C018599,42,Other,Faro
18599,C018600,38,Other,Faro
18600,C018601,29,Other,Lisbon
18601,C018602,23,Other,Coimbra
18602,C018603,67,Female,Coimbra
18603,C018604,55,Female,Porto
18604,C018605,41,Female,Braga
18605,C018606,57,Other,Faro
18606,C018607,25,Female,Faro
18607,C018608,56,Other,Porto
18608,C018609,35,Other,Faro
18609,C018610,51,Male,Porto
18610,C018611,19,Male,Faro
18611,C018612,48,Female,Braga
18612,C018613,42,Female,Faro
18613,C018614,54,Female,Coimbra
18614,C018615,27,Other,Porto
18615,C018616,57,Female,Porto
18616,C018617,56,Male,Lisbon
18617,C018618,48,Female,Porto
18618,C018619,62,Male,Porto
18619,C018620,47,Other,Faro
18620,C018621,29,Male,Porto
18621,C018622,63,Other,Coimbra
18622,C018623,62,Male,Porto
18623,C018624,51,Male,Faro
18624,C018625,67,Male,Porto
18625,C018626,19,Female,Porto
18626,C018627,54,Other,Coimbra
18627,C018628,23,Female,Coimbra
18628,C018629,24,Male,Lisbon
18629,C018630,59,Male,Coimbra
18630,C018631,38,Other,Porto
18631,C018632,16,Male,Faro
18632,C018633,34,Female,Faro
18633,C018634,54,Male,Porto
18634,C018635,45,Other,Porto
18635,C018636,51,Male,Braga
18636,C018637,42,Male,Porto
18637,C018638,31,Female,Coimbra
18638,C018639,19,Male,Braga
18639,C018640,67,Male,Braga
18640,C018641,35,Female,Faro
18641,C018642,38,Other,Faro
18642,C018643,47,Other,Lisbon
18643,C018644,24,Male,Coimbra
18644,C018645,41,Female,Lisbon
18645,C018646,68,Female,Coimbra
18646,C018647,24,Female,Braga
18647,C018648,18,Female,Braga
18648,C018649,63,Female,Faro
18649,C018650,16,Male,Braga
18650,C018651,36,Other,Porto
18651,C018652,24,Male,Braga
18652,C018653,27,Male,Faro
18653,C018654,32,Male,Braga
18654,C018655,68,Female,Coimbra
18655,C018656,17,Female,Coimbra
18656,C018657,49,Unknown,Braga
18657,C018658,55,Female,Porto
18658,C018659,16,Other,Lisbon
18659,C018660,38,Male,Lisbon
18660,C018661,33,Female,Braga
18661,C018662,36,Other,Porto
18662,C018663,32,Other,Braga
18663,C018664,62,Male,Faro
18664,C018665,19,Other,Braga
18665,C018666,57,Female,Coimbra
18666,C018667,63,Unknown,Lisbon
18667,C018668,60,Other,Porto
18668,C018669,18,Male,Braga
18669,C018670,16,Female,Porto
18670,C018671,64,Other,Coimbra
18671,C018672,25,Other,Braga
18672,C018673,36,Other,Faro
18673,C018674,64,Other,Braga
18674,C018675,58,Male,Braga
18675,C018676,50,Male,Faro
18676,C018677,58,Male,Lisbon
18677,C018678,26,Other,Lisbon
18678,C018679,27,Other,Lisbon
18679,C018680,36,Female,Porto
18680,C018681,63,Female,Braga
18681,C018682,60,Unknown,Lisbon
18682,C018683,23,Male,Lisbon
18683,C018684,35,Male,Coimbra
18684,C018685,54,Other,Porto
18685,C018686,18,Other,Porto
18686,C018687,22,Male,Braga
18687,C018688,40,Male,Faro
18688,C018689,68,Other,Lisbon
18689,C018690,37,Female,Porto
18690,C018691,69,Male,Coimbra
18691,C018692,18,Male,Coimbra
18692,C018693,27,Other,Coimbra
18693,C018694,61,Male,Porto
18694,C018695,57,Other,Lisbon
18695,C018696,51,Other,Coimbra
18696,C018697,57,Other,Coimbra
18697,C018698,35,Other,Porto
18698,C018699,24,Male,Coimbra
18699,C018700,41,Female,Lisbon
18700,C018701,49,Other,Faro
18701,C018702,61,Other,Lisbon
18702,C018703,49,Male,Coimbra
18703,C018704,17,Other,Coimbra
18704,C018705,28,Male,Lisbon
18705,C018706,43,Male,Faro
18706,C018707,21,Other,Braga
18707,C018708,45,Male,Coimbra
18708,C018709,35,Male,Coimbra
18709,C018710,39,Male,Lisbon
18710,C018711,40,Female,Lisbon
18711,C018712,30,Other,Braga
18712,C018713,48,Other,Porto
18713,C018714,46,Other,Coimbra
18714,C018715,23,Male,Coimbra
18715,C018716,45,Male,Lisbon
18716,C018717,46,Male,Porto
18717,C018718,62,Male,Porto
18718,C018719,28,Female,Porto
18719,C018720,61,Male,Faro
18720,C018721,53,Other,Faro
18721,C018722,22,Other,Coimbra
18722,C018723,21,Female,Braga
18723,C018724,46,Female,Faro
18724,C018725,36,Other,Braga
18725,C018726,43,Other,Porto
18726,C018727,27,Male,Braga
18727,C018728,18,Other,Braga
18728,C018729,68,Female,Lisbon
18729,C018730,68,Female,Coimbra
18730,C018731,55,Female,Faro
18731,C018732,24,Male,Coimbra
18732,C018733,56,Male,Braga
18733,C018734,43,Male,Porto
18734,C018735,37,Female,Coimbra
18735,C018736,69,Male,Braga
18736,C018737,33,Male,Faro
18737,C018738,65,Male,Lisbon
18738,C018739,29,Male,Coimbra
18739,C018740,60,Other,Lisbon
18740,C018741,56,Male,Porto
18741,C018742,25,Unknown,Faro
18742,C018743,64,Other,Faro
18743,C018744,21,Male,Faro
18744,C018745,35,Male,Coimbra
18745,C018746,28,Male,Faro
18746,C018747,62,Male,Lisbon
18747,C018748,27,Other,Coimbra
18748,C018749,26,Other,Braga
18749,C018750,58,Female,Porto
18750,C018751,37,Other,Coimbra
18751,C018752,66,Other,Faro
18752,C018753,44,Male,Faro
18753,C018754,37,Other,Faro
18754,C018755,66,Male,Faro
18755,C018756,35,Male,Coimbra
18756,C018757,66,Other,Faro
18757,C018758,68,Other,Braga
18758,C018759,25,Female,Braga
18759,C018760,47,Other,Porto
18760,C018761,53,Female,Braga
18761,C018762,58,Other,Porto
18762,C018763,60,Female,Lisbon
18763,C018764,38,Female,Faro
18764,C018765,58,Male,Porto
18765,C018766,66,Male,Faro
18766,C018767,48,Male,Porto
18767,C018768,21,Female,Lisbon
18768,C018769,69,Female,Braga
18769,C018770,28,Other,Porto
18770,C018771,54,Other,Lisbon
18771,C018772,19,Female,Porto
18772,C018773,44,Female,Faro
18773,C018774,56,Female,Coimbra
18774,C018775,29,Male,Braga
18775,C018776,63,Other,Lisbon
18776,C018777,35,Male,Coimbra
18777,C018778,38,Male,Coimbra
18778,C018779,33,Other,Braga
18779,C018780,29,Other,Faro
18780,C018781,35,Male,Faro
18781,C018782,20,Other,Faro
18782,C018783,46,Male,Faro
18783,C018784,30,Female,Porto
18784,C018785,24,Female,Lisbon
18785,C018786,47,Male,Braga
18786,C018787,27,Female,Coimbra
18787,C018788,67,Female,Faro
18788,C018789,50,Other,Porto
18789,C018790,32,Other,Braga
18790,C018791,17,Female,Porto
18791,C018792,43,Female,Lisbon
18792,C018793,66,Other,Coimbra
18793,C018794,30,Other,Coimbra
18794,C018795,62,Male,Braga
18795,C018796,36,Other,Braga
18796,C018797,48,Other,Faro
18797,C018798,69,Male,Lisbon
18798,C018799,48,Other,Porto
18799,C018800,26,Other,Braga
18800,C018801,47,Male,Lisbon
18801,C018802,28,Male,Coimbra
18802,C018803,47,Other,Porto
18803,C018804,21,Other,Faro
18804,C018805,60,Female,Coimbra
18805,C018806,32,Other,Porto
18806,C018807,30,Male,Braga
18807,C018808,24,Male,Faro
18808,C018809,22,Female,Lisbon
18809,C018810,38,Female,Coimbra
18810,C018811,17,Other,Lisbon
18811,C018812,32,Female,Braga
18812,C018813,23,Male,Faro
18813,C018814,19,Female,Coimbra
18814,C018815,29,Male,Coimbra
18815,C018816,44,Unknown,Faro
18816,C018817,17,Female,Coimbra
18817,C018818,22,Female,Faro
18818,C018819,58,Female,Faro
18819,C018820,30,Male,Coimbra
18820,C018821,49,Male,Lisbon
18821,C018822,45,Other,Braga
18822,C018823,23,Male,Lisbon
18823,C018824,20,Female,Coimbra
18824,C018825,55,Male,Lisbon
18825,C018826,62,Male,Lisbon
18826,C018827,62,Other,Lisbon
18827,C018828,55,Female,Braga
18828,C018829,33,Female,Faro
18829,C018830,19,Female,Coimbra
18830,C018831,31,Male,Faro
18831,C018832,52,Other,Coimbra
18832,C018833,35,Male,Coimbra
18833,C018834,54,Male,Coimbra
18834,C018835,45,Other,Braga
18835,C018836,57,Male,Coimbra
18836,C018837,35,Other,Braga
18837,C018838,34,Female,Coimbra
18838,C018839,50,Female,Faro
18839,C018840,25,Other,Braga
18840,C018841,37,Male,Braga
18841,C018842,58,Male,Faro
18842,C018843,43,Female,Porto
18843,C018844,27,Male,Braga
18844,C018845,21,Female,Braga
18845,C018846,59,Male,Porto
18846,C018847,49,Female,Coimbra
18847,C018848,37,Female,Lisbon
18848,C018849,38,Female,Porto
18849,C018850,53,Male,Lisbon
18850,C018851,65,Other,Braga
18851,C018852,39,Male,Lisbon
18852,C018853,55,Female,Faro
18853,C018854,34,Other,Coimbra
18854,C018855,35,Other,Braga
18855,C018856,55,Male,Porto
18856,C018857,45,Female,Faro
18857,C018858,44,Female,Coimbra
18858,C018859,39,Female,Lisbon
18859,C018860,56,Other,Porto
18860,C018861,62,Female,Faro
18861,C018862,53,Other,Braga
18862,C018863,39,Male,Braga
18863,C018864,61,Other,Lisbon
18864,C018865,34,Female,Faro
18865,C018866,47,Female,Coimbra
18866,C018867,48,Female,Porto
18867,C018868,22,Male,Coimbra
18868,C018869,20,Female,Coimbra
18869,C018870,42,Male,Braga
18870,C018871,64,Other,Coimbra
18871,C018872,18,Male,Porto
18872,C018873,37,Other,Lisbon
18873,C018874,62,Other,Coimbra
18874,C018875,41,Female,Porto
18875,C018876,58,Male,Coimbra
18876,C018877,34,Other,Porto
18877,C018878,61,Female,Braga
18878,C018879,63,Female,Coimbra
18879,C018880,47,Other,Faro
18880,C018881,33,Female,Lisbon
18881,C018882,21,Male,Faro
18882,C018883,24,Female,Porto
18883,C018884,42,Female,Faro
18884,C018885,46,Male,Faro
18885,C018886,19,Female,Lisbon
18886,C018887,22,Female,Porto
18887,C018888,61,Other,Porto
18888,C018889,61,Male,Faro
18889,C018890,37,Male,Coimbra
18890,C018891,64,Female,Lisbon
18891,C018892,43,Female,Coimbra
18892,C018893,25,Female,Lisbon
18893,C018894,46,Female,Braga
18894,C018895,61,Female,Faro
18895,C018896,31,Other,Lisbon
18896,C018897,25,Male,Lisbon
18897,C018898,26,Female,Braga
18898,C018899,25,Male,Porto
18899,C018900,57,Male,Porto
18900,C018901,50,Female,Porto
18901,C018902,35,Female,Lisbon
18902,C018903,59,Male,Faro
18903,C018904,35,Other,Porto
18904,C018905,23,Female,Porto
18905,C018906,47,Female,Lisbon
18906,C018907,64,Unknown,Coimbra
18907,C018908,28,Female,Faro
18908,C018909,66,Other,Porto
18909,C018910,34,Male,Coimbra
18910,C018911,25,Male,Faro
18911,C018912,49,Other,Braga
18912,C018913,50,Male,Coimbra
18913,C018914,41,Female,Porto
18914,C018915,40,Female,Porto
18915,C018916,51,Female,Porto
18916,C018917,51,Female,Faro
18917,C018918,30,Other,Faro
18918,C018919,38,Other,Coimbra
18919,C018920,37,Female,Faro
18920,C018921,41,Male,Coimbra
18921,C018922,61,Other,Coimbra
18922,C018923,40,Other,Coimbra
18923,C018924,48,Other,Braga
18924,C018925,58,Male,Coimbra
18925,C018926,39,Other,Coimbra
18926,C018927,63,Female,Braga
18927,C018928,32,Other,Lisbon
18928,C018929,16,Male,Faro
18929,C018930,62,Other,Lisbon
18930,C018931,56,Female,Coimbra
18931,C018932,42,Male,Lisbon
18932,C018933,48,Male,Porto
18933,C018934,22,Other,Lisbon
18934,C018935,25,Male,Lisbon
18935,C018936,64,Female,Faro
18936,C018937,17,Female,Coimbra
18937,C018938,67,Other,Porto
18938,C018939,37,Other,Braga
18939,C018940,36,Male,Porto
18940,C018941,49,Male,Coimbra
18941,C018942,54,Male,Porto
18942,C018943,40,Female,Faro
18943,C018944,21,Other,Lisbon
18944,C018945,32,Male,Braga
18945,C018946,53,Female,Lisbon
18946,C018947,58,Other,Coimbra
18947,C018948,32,Other,Faro
18948,C018949,60,Male,Lisbon
18949,C018950,57,Other,Lisbon
18950,C018951,50,Male,Coimbra
18951,C018952,16,Male,Coimbra
18952,C018953,51,Female,Faro
18953,C018954,43,Other,Porto
18954,C018955,61,Other,Porto
18955,C018956,35,Other,Lisbon
18956,C018957,62,Female,Braga
18957,C018958,53,Male,Coimbra
18958,C018959,22,Other,Porto
18959,C018960,28,Male,Braga
18960,C018961,67,Female,Coimbra
18961,C018962,68,Other,Lisbon
18962,C018963,46,Other,Braga
18963,C018964,20,Male,Lisbon
18964,C018965,35,Female,Porto
18965,C018966,48,Female,Coimbra
18966,C018967,51,Female,Porto
18967,C018968,44,Female,Faro
18968,C018969,30,Other,Porto
18969,C018970,35,Male,Lisbon
18970,C018971,42,Other,Faro
18971,C018972,67,Other,Lisbon
18972,C018973,44,Female,Faro
18973,C018974,43,Female,Faro
18974,C018975,54,Other,Coimbra
18975,C018976,68,Other,Coimbra
18976,C018977,64,Male,Faro
18977,C018978,30,Other,Faro
18978,C018979,55,Female,Faro
18979,C018980,22,Female,Faro
18980,C018981,68,Male,Coimbra
18981,C018982,59,Other,Porto
18982,C018983,69,Other,Coimbra
18983,C018984,24,Other,Coimbra
18984,C018985,23,Male,Braga
18985,C018986,57,Female,Faro
18986,C018987,33,Other,Porto
18987,C018988,65,Other,Braga
18988,C018989,48,Other,Lisbon
18989,C018990,35,Female,Porto
18990,C018991,34,Female,Braga
18991,C018992,54,Male,Faro
18992,C018993,54,Female,Coimbra
18993,C018994,54,Female,Lisbon
18994,C018995,21,Male,Braga
18995,C018996,50,Other,Lisbon
18996,C018997,36,Female,Coimbra
18997,C018998,24,Female,Coimbra
18998,C018999,28,Female,Porto
18999,C019000,42,Male,Faro
19000,C019001,33,Other,Faro
19001,C019002,44,Female,Lisbon
19002,C019003,62,Female,Coimbra
19003,C019004,34,Male,Faro
19004,C019005,45,Other,Faro
19005,C019006,63,Female,Lisbon
19006,C019007,41,Male,Lisbon
19007,C019008,51,Female,Coimbra
19008,C019009,24,Male,Faro
19009,C019010,40,Female,Faro
19010,C019011,67,Male,Porto
19011,C019012,61,Other,Porto
19012,C019013,54,Other,Coimbra
19013,C019014,44,Other,Faro
19014,C019015,64,Other,Braga
19015,C019016,52,Other,Faro
19016,C019017,61,Other,Coimbra
19017,C019018,63,Male,Porto
19018,C019019,27,Female,Faro
19019,C019020,34,Unknown,Faro
19020,C019021,27,Female,Porto
19021,C019022,20,Other,Braga
19022,C019023,26,Other,Porto
19023,C019024,22,Female,Braga
19024,C019025,52,Male,Coimbra
19025,C019026,53,Male,Porto
19026,C019027,42,Male,Coimbra
19027,C019028,29,Other,Braga
19028,C019029,19,Female,Porto
19029,C019030,65,Male,Lisbon
19030,C019031,28,Female,Braga
19031,C019032,63,Female,Faro
19032,C019033,37,Male,Lisbon
19033,C019034,17,Other,Faro
19034,C019035,30,Other,Lisbon
19035,C019036,38,Other,Faro
19036,C019037,65,Other,Coimbra
19037,C019038,52,Other,Porto
19038,C019039,55,Female,Faro
19039,C019040,32,Female,Braga
19040,C019041,28,Other,Faro
19041,C019042,25,Female,Braga
19042,C019043,31,Other,Lisbon
19043,C019044,60,Other,Porto
19044,C019045,54,Female,Porto
19045,C019046,47,Unknown,Porto
19046,C019047,63,Female,Lisbon
19047,C019048,18,Male,Lisbon
19048,C019049,25,Female,Lisbon
19049,C019050,55,Other,Braga
19050,C019051,59,Other,Coimbra
19051,C019052,25,Other,Lisbon
19052,C019053,43,Male,Lisbon
19053,C019054,36,Female,Porto
19054,C019055,50,Male,Lisbon
19055,C019056,69,Other,Lisbon
19056,C019057,27,Other,Faro
19057,C019058,64,Male,Faro
19058,C019059,30,Unknown,Braga
19059,C019060,47,Other,Braga
19060,C019061,41,Other,Coimbra
19061,C019062,67,Other,Lisbon
19062,C019063,19,Other,Porto
19063,C019064,26,Other,Faro
19064,C019065,66,Other,Faro
19065,C019066,34,Other,Braga
19066,C019067,42,Male,Porto
19067,C019068,67,Female,Coimbra
19068,C019069,43,Female,Lisbon
19069,C019070,53,Male,Braga
19070,C019071,47,Female,Braga
19071,C019072,27,Male,Porto
19072,C019073,42,Female,Coimbra
19073,C019074,20,Male,Braga
19074,C019075,25,Female,Coimbra
19075,C019076,53,Male,Lisbon
19076,C019077,54,Other,Coimbra
19077,C019078,69,Male,Lisbon
19078,C019079,67,Other,Faro
19079,C019080,45,Female,Faro
19080,C019081,33,Male,Coimbra
19081,C019082,62,Male,Braga
19082,C019083,58,Female,Coimbra
19083,C019084,35,Other,Faro
19084,C019085,37,Male,Lisbon
19085,C019086,67,Other,Coimbra
19086,C019087,39,Other,Lisbon
19087,C019088,44,Male,Coimbra
19088,C019089,16,Other,Braga
19089,C019090,21,Other,Lisbon
19090,C019091,31,Female,Porto
19091,C019092,67,Female,Lisbon
19092,C019093,16,Other,Faro
19093,C019094,69,Other,Coimbra
19094,C019095,65,Other,Faro
19095,C019096,41,Female,Faro
19096,C019097,59,Female,Porto
19097,C019098,50,Other,Faro
19098,C019099,42,Male,Braga
19099,C019100,53,Female,Porto
19100,C019101,20,Female,Coimbra
19101,C019102,42,Other,Faro
19102,C019103,66,Female,Porto
19103,C019104,58,Male,Coimbra
19104,C019105,36,Male,Lisbon
19105,C019106,36,Female,Faro
19106,C019107,47,Other,Lisbon
19107,C019108,50,Other,Porto
19108,C019109,56,Female,Lisbon
19109,C019110,41,Other,Faro
19110,C019111,22,Other,Faro
19111,C019112,68,Male,Braga
19112,C019113,42,Other,Lisbon
19113,C019114,50,Female,Faro
19114,C019115,49,Male,Porto
19115,C019116,23,Male,Porto
19116,C019117,43,Female,Coimbra
19117,C019118,37,Other,Faro
19118,C019119,21,Female,Coimbra
19119,C019120,52,Female,Porto
19120,C019121,34,Other,Faro
19121,C019122,33,Other,Lisbon
19122,C019123,19,Other,Coimbra
19123,C019124,38,Female,Coimbra
19124,C019125,56,Male,Braga
19125,C019126,40,Other,Porto
19126,C019127,68,Other,Faro
19127,C019128,60,Male,Braga
19128,C019129,64,Other,Lisbon
19129,C019130,28,Other,Coimbra
19130,C019131,27,Other,Coimbra
19131,C019132,56,Female,Braga
19132,C019133,48,Female,Porto
19133,C019134,65,Male,Lisbon
19134,C019135,69,Female,Porto
19135,C019136,69,Other,Lisbon
19136,C019137,56,Male,Lisbon
19137,C019138,37,Other,Braga
19138,C019139,45,Female,Faro
19139,C019140,53,Male,Coimbra
19140,C019141,50,Female,Braga
19141,C019142,53,Other,Coimbra
19142,C019143,43,Male,Faro
19143,C019144,31,Male,Faro
19144,C019145,54,Female,Porto
19145,C019146,29,Male,Faro
19146,C019147,67,Male,Coimbra
19147,C019148,49,Female,Lisbon
19148,C019149,42,Male,Coimbra
19149,C019150,62,Other,Braga
19150,C019151,39,Male,Braga
19151,C019152,27,Male,Lisbon
19152,C019153,62,Other,Porto
19153,C019154,21,Female,Coimbra
19154,C019155,21,Other,Coimbra
19155,C019156,18,Male,Porto
19156,C019157,17,Female,Coimbra
19157,C019158,52,Male,Lisbon
19158,C019159,38,Male,Coimbra
19159,C019160,65,Male,Porto
19160,C019161,54,Male,Lisbon
19161,C019162,49,Male,Faro
19162,C019163,18,Male,Faro
19163,C019164,52,Male,Braga
19164,C019165,60,Male,Porto
19165,C019166,44,Male,Braga
19166,C019167,42,Other,Porto
19167,C019168,52,Other,Faro
19168,C019169,65,Female,Lisbon
19169,C019170,16,Other,Porto
19170,C019171,35,Other,Coimbra
19171,C019172,29,Female,Porto
19172,C019173,40,Female,Braga
19173,C019174,25,Male,Lisbon
19174,C019175,30,Other,Braga
19175,C019176,20,Other,Faro
19176,C019177,17,Other,Braga
19177,C019178,56,Female,Lisbon
19178,C019179,24,Female,Porto
19179,C019180,31,Other,Porto
19180,C019181,53,Female,Coimbra
19181,C019182,30,Male,Coimbra
19182,C019183,29,Female,Porto
19183,C019184,48,Female,Coimbra
19184,C019185,17,Male,Faro
19185,C019186,68,Male,Porto
19186,C019187,46,Other,Lisbon
19187,C019188,27,Other,Coimbra
19188,C019189,41,Male,Faro
19189,C019190,20,Male,Coimbra
19190,C019191,69,Male,Braga
19191,C019192,27,Unknown,Faro
19192,C019193,44,Male,Braga
19193,C019194,68,Other,Braga
19194,C019195,23,Other,Lisbon
19195,C019196,31,Female,Coimbra
19196,C019197,29,Male,Lisbon
19197,C019198,27,Male,Coimbra
19198,C019199,63,Other,Faro
19199,C019200,39,Male,Porto
19200,C019201,47,Male,Porto
19201,C019202,45,Female,Porto
19202,C019203,56,Male,Porto
19203,C019204,54,Other,Porto
19204,C019205,67,Other,Lisbon
19205,C019206,26,Female,Braga
19206,C019207,17,Other,Coimbra
19207,C019208,59,Female,Braga
19208,C019209,31,Other,Braga
19209,C019210,51,Other,Faro
19210,C019211,66,Female,Coimbra
19211,C019212,29,Male,Lisbon
19212,C019213,25,Female,Braga
19213,C019214,42,Female,Braga
19214,C019215,23,Other,Braga
19215,C019216,54,Male,Faro
19216,C019217,60,Female,Lisbon
19217,C019218,20,Female,Braga
19218,C019219,33,Male,Faro
19219,C019220,16,Other,Coimbra
19220,C019221,55,Female,Braga
19221,C019222,31,Male,Faro
19222,C019223,38,Other,Faro
19223,C019224,18,Female,Braga
19224,C019225,66,Other,Porto
19225,C019226,41,Female,Lisbon
19226,C019227,22,Other,Braga
19227,C019228,20,Other,Coimbra
19228,C019229,69,Female,Braga
19229,C019230,35,Female,Porto
19230,C019231,53,Male,Porto
19231,C019232,43,Other,Lisbon
19232,C019233,52,Male,Coimbra
19233,C019234,60,Male,Lisbon
19234,C019235,41,Female,Coimbra
19235,C019236,50,Other,Lisbon
19236,C019237,68,Female,Coimbra
19237,C019238,56,Male,Braga
19238,C019239,18,Male,Lisbon
19239,C019240,38,Female,Braga
19240,C019241,46,Unknown,Faro
19241,C019242,23,Female,Faro
19242,C019243,39,Other,Faro
19243,C019244,61,Male,Coimbra
19244,C019245,24,Female,Faro
19245,C019246,29,Other,Coimbra
19246,C019247,42,Other,Braga
19247,C019248,60,Other,Lisbon
19248,C019249,69,Male,Lisbon
19249,C019250,68,Other,Lisbon
19250,C019251,28,Other,Coimbra
19251,C019252,35,Male,Braga
19252,C019253,40,Male,Porto
19253,C019254,28,Other,Porto
19254,C019255,17,Female,Porto
19255,C019256,32,Male,Braga
19256,C019257,67,Female,Braga
19257,C019258,68,Other,Coimbra
19258,C019259,28,Female,Braga
19259,C019260,58,Other,Coimbra
19260,C019261,41,Female,Porto
19261,C019262,45,Female,Porto
19262,C019263,23,Male,Faro
19263,C019264,32,Other,Coimbra
19264,C019265,35,Female,Faro
19265,C019266,50,Female,Braga
19266,C019267,38,Female,Lisbon
19267,C019268,32,Other,Lisbon
19268,C019269,19,Male,Lisbon
19269,C019270,65,Other,Faro
19270,C019271,19,Male,Coimbra
19271,C019272,61,Male,Porto
19272,C019273,53,Other,Faro
19273,C019274,35,Female,Faro
19274,C019275,49,Female,Coimbra
19275,C019276,45,Male,Faro
19276,C019277,44,Other,Porto
19277,C019278,55,Male,Porto
19278,C019279,69,Other,Lisbon
19279,C019280,28,Female,Faro
19280,C019281,60,Male,Braga
19281,C019282,36,Other,Braga
19282,C019283,39,Male,Lisbon
19283,C019284,64,Other,Porto
19284,C019285,29,Other,Braga
19285,C019286,59,Other,Coimbra
19286,C019287,43,Female,Porto
19287,C019288,27,Other,Coimbra
19288,C019289,19,Other,Lisbon
19289,C019290,45,Male,Coimbra
19290,C019291,19,Female,Coimbra
19291,C019292,44,Female,Faro
19292,C019293,19,Female,Faro
19293,C019294,16,Male,Lisbon
19294,C019295,65,Male,Lisbon
19295,C019296,50,Male,Porto
19296,C019297,54,Male,Braga
19297,C019298,57,Male,Coimbra
19298,C019299,64,Male,Braga
19299,C019300,62,Female,Porto
19300,C019301,22,Male,Porto
19301,C019302,67,Other,Lisbon
19302,C019303,42,Male,Braga
19303,C019304,34,Male,Braga
19304,C019305,46,Male,Lisbon
19305,C019306,57,Female,Porto
19306,C019307,43,Male,Faro
19307,C019308,50,Unknown,Braga
19308,C019309,49,Female,Braga
19309,C019310,68,Other,Lisbon
19310,C019311,67,Male,Braga
19311,C019312,64,Other,Porto
19312,C019313,19,Male,Porto
19313,C019314,46,Male,Braga
19314,C019315,59,Female,Coimbra
19315,C019316,42,Unknown,Coimbra
19316,C019317,37,Other,Lisbon
19317,C019318,24,Male,Faro
19318,C019319,17,Male,Faro
